17:53:30.774190,69
17:53:30.775169,47
17:53:30.776027,76
17:53:30.776933,76
17:53:30.778015,58
17:53:30.778812,34
17:53:30.779702,1
17:53:30.780616,28
17:53:30.781267,39
17:53:30.781858,73
17:53:30.782678,14
17:53:30.783337,35
17:53:30.784282,69
17:53:30.785376,78
17:53:30.786437,59
17:53:30.787506,37
17:53:30.788142,90
17:53:30.788745,12
17:53:30.789287,31
17:53:30.790038,36
17:53:30.790796,1
17:53:30.791512,35
17:53:30.792367,31
17:53:30.793020,63
17:53:30.793760,4
17:53:30.794552,37
17:53:30.795450,20
17:53:30.796238,16
17:53:30.797067,37
17:53:30.798357,83
17:53:30.799212,9
17:53:30.800010,75
17:53:30.800742,22
17:53:30.801540,51
17:53:30.802354,85
17:53:30.803220,71
17:53:30.804379,66
17:53:30.805394,6
17:53:30.806270,67
17:53:30.807303,49
17:53:30.808202,7
17:53:30.808968,50
17:53:30.809777,40
17:53:30.811097,21
17:53:30.812197,38
17:53:30.812970,32
17:53:30.813583,38
17:53:30.814401,42
17:53:30.815193,59
17:53:30.815931,34
17:53:30.816585,62
17:53:30.817279,53
17:53:30.818099,87
17:53:30.818995,48
17:53:30.819640,48
17:53:30.820456,39
17:53:30.821260,38
17:53:30.822081,99
17:53:30.823193,95
17:53:30.823931,91
17:53:30.824596,44
17:53:30.825278,50
17:53:30.825975,92
17:53:30.826673,76
17:53:30.827410,17
17:53:30.828161,62
17:53:30.829146,24
17:53:30.829986,31
17:53:30.830720,77
17:53:30.831487,61
17:53:30.832287,97
17:53:30.833108,54
17:53:30.833941,100
17:53:30.835185,91
17:53:30.836173,52
17:53:30.837266,38
17:53:30.837914,59
17:53:30.838707,51
17:53:30.839364,63
17:53:30.840521,59
17:53:30.841528,41
17:53:30.842272,18
17:53:30.843041,78
17:53:30.843809,11
17:53:30.844575,32
17:53:30.845230,54
17:53:30.846088,14
17:53:30.846714,6
17:53:30.847594,68
17:53:30.848626,1
17:53:30.849414,25
17:53:30.850206,6
17:53:30.851043,12
17:53:30.852173,0
17:53:30.852966,22
17:53:30.853667,42
17:53:30.854289,67
17:53:30.854854,64
17:53:30.855426,99
17:53:30.855992,84
17:53:30.856565,37
17:53:30.857149,3
17:53:30.857698,43
17:53:30.858579,81
17:53:30.859647,47
17:53:30.860752,33
17:53:30.861493,55
17:53:30.862248,91
17:53:30.863019,43
17:53:30.863845,19
17:53:30.864608,92
17:53:30.865214,22
17:53:30.866132,57
17:53:30.867037,90
17:53:30.868310,5
17:53:30.869280,19
17:53:30.870239,10
17:53:30.871097,51
17:53:30.872245,33
17:53:30.873050,19
17:53:30.873893,66
17:53:30.874523,39
17:53:30.875127,9
17:53:30.875776,92
17:53:30.876725,74
17:53:30.877720,27
17:53:30.878639,19
17:53:30.879451,76
17:53:30.880222,64
17:53:30.880989,13
17:53:30.881778,78
17:53:30.882600,53
17:53:30.883581,10
17:53:30.884513,54
17:53:30.885280,63
17:53:30.886102,100
17:53:30.886894,48
17:53:30.887726,51
17:53:30.888548,49
17:53:30.889379,38
17:53:30.890235,83
17:53:30.891026,24
17:53:30.891814,36
17:53:30.892595,3
17:53:30.893373,99
17:53:30.894143,19
17:53:30.894945,19
17:53:30.895952,64
17:53:30.896725,3
17:53:30.897429,15
17:53:30.898039,20
17:53:30.898614,31
17:53:30.899275,61
17:53:30.899969,56
17:53:30.900767,90
17:53:30.902093,62
17:53:30.902907,2
17:53:30.903528,91
17:53:30.904646,99
17:53:30.905557,90
17:53:30.906377,87
17:53:30.907144,11
17:53:30.907842,45
17:53:30.908609,51
17:53:30.909586,29
17:53:30.910573,26
17:53:30.911623,63
17:53:30.912868,93
17:53:30.913988,4
17:53:30.914916,47
17:53:30.916060,88
17:53:30.916863,20
17:53:30.917812,15
17:53:30.918812,49
17:53:30.919808,94
17:53:30.920680,58
17:53:30.921618,87
17:53:30.922337,12
17:53:30.923182,31
17:53:30.924257,39
17:53:30.925083,41
17:53:30.926395,65
17:53:30.927512,85
17:53:30.928355,7
17:53:30.929169,94
17:53:30.930332,64
17:53:30.931202,20
17:53:30.932566,37
17:53:30.933750,68
17:53:30.934497,97
17:53:30.935264,38
17:53:30.936016,64
17:53:30.936886,66
17:53:30.937958,10
17:53:30.938998,53
17:53:30.940082,75
17:53:30.940886,99
17:53:30.942045,31
17:53:30.942871,76
17:53:30.943665,34
17:53:30.944477,49
17:53:30.945321,23
17:53:30.946145,100
17:53:30.947000,13
17:53:30.948030,93
17:53:30.948886,56
17:53:30.949947,35
17:53:30.951128,71
17:53:30.952097,92
17:53:30.952894,79
17:53:30.953630,89
17:53:30.954695,35
17:53:30.955673,73
17:53:30.956500,60
17:53:30.957361,6
17:53:30.958174,32
17:53:30.958898,20
17:53:30.959783,75
17:53:30.960748,59
17:53:30.961768,91
17:53:30.962663,7
17:53:30.963506,85
17:53:30.964386,61
17:53:30.965179,48
17:53:30.966001,73
17:53:30.966845,25
17:53:30.967728,72
17:53:30.968591,65
17:53:30.969406,37
17:53:30.970229,9
17:53:30.971280,2
17:53:30.972412,52
17:53:30.973540,15
17:53:30.974504,13
17:53:30.975369,70
17:53:30.976201,88
17:53:30.977219,49
17:53:30.978377,30
17:53:30.979203,55
17:53:30.980496,83
17:53:30.981276,49
17:53:30.982148,75
17:53:30.983074,38
17:53:30.984166,19
17:53:30.984953,83
17:53:30.985822,31
17:53:30.986801,52
17:53:30.987679,36
17:53:30.988873,54
17:53:30.989631,57
17:53:30.990412,51
17:53:30.991175,72
17:53:30.992000,4
17:53:30.993401,76
17:53:30.994626,58
17:53:30.995605,16
17:53:30.996981,9
17:53:30.998131,72
17:53:30.999250,18
17:53:31.000113,80
17:53:31.001204,1
17:53:31.002239,55
17:53:31.003257,95
17:53:31.004369,83
17:53:31.005712,39
17:53:31.006502,69
17:53:31.007335,94
17:53:31.008275,67
17:53:31.009075,3
17:53:31.009998,47
17:53:31.011012,14
17:53:31.012082,74
17:53:31.013018,9
17:53:31.013844,62
17:53:31.014607,81
17:53:31.015332,74
17:53:31.016104,73
17:53:31.017298,4
17:53:31.018137,14
17:53:31.018853,68
17:53:31.019570,89
17:53:31.020341,51
17:53:31.021106,38
17:53:31.021943,0
17:53:31.022798,93
17:53:31.023517,12
17:53:31.024248,8
17:53:31.024882,64
17:53:31.025716,64
17:53:31.026594,43
17:53:31.027622,57
17:53:31.028310,76
17:53:31.029383,26
17:53:31.030155,37
17:53:31.030960,95
17:53:31.031539,91
17:53:31.032129,77
17:53:31.033294,18
17:53:31.034188,24
17:53:31.035092,14
17:53:31.035912,70
17:53:31.036509,27
17:53:31.037212,9
17:53:31.038017,53
17:53:31.038781,82
17:53:31.039860,2
17:53:31.041205,40
17:53:31.042117,45
17:53:31.042895,44
17:53:31.043668,26
17:53:31.044420,92
17:53:31.045213,69
17:53:31.046095,67
17:53:31.047093,71
17:53:31.047897,32
17:53:31.048954,84
17:53:31.049772,24
17:53:31.050575,70
17:53:31.051352,15
17:53:31.052198,32
17:53:31.053283,81
17:53:31.054276,95
17:53:31.055042,72
17:53:31.055850,54
17:53:31.056667,6
17:53:31.057475,63
17:53:31.058695,96
17:53:31.059687,15
17:53:31.060795,92
17:53:31.061634,33
17:53:31.062450,62
17:53:31.063262,87
17:53:31.064493,45
17:53:31.065455,15
17:53:31.066374,46
17:53:31.067209,16
17:53:31.068006,1
17:53:31.068826,26
17:53:31.069679,66
17:53:31.070895,86
17:53:31.071750,9
17:53:31.072619,56
17:53:31.073463,73
17:53:31.074316,58
17:53:31.075363,33
17:53:31.076154,52
17:53:31.077059,54
17:53:31.078016,76
17:53:31.078818,84
17:53:31.079685,5
17:53:31.080510,2
17:53:31.081302,0
17:53:31.082148,45
17:53:31.083028,64
17:53:31.083952,35
17:53:31.084879,71
17:53:31.085739,81
17:53:31.086589,76
17:53:31.087826,66
17:53:31.089065,47
17:53:31.090221,78
17:53:31.091148,98
17:53:31.092265,9
17:53:31.093069,89
17:53:31.093888,49
17:53:31.094737,55
17:53:31.095494,88
17:53:31.096359,69
17:53:31.097125,30
17:53:31.097749,25
17:53:31.098937,84
17:53:31.099870,100
17:53:31.100680,22
17:53:31.101739,30
17:53:31.102461,77
17:53:31.103284,87
17:53:31.104073,85
17:53:31.105289,56
17:53:31.106307,93
17:53:31.107219,52
17:53:31.108153,97
17:53:31.108951,36
17:53:31.109687,33
17:53:31.110434,21
17:53:31.111220,36
17:53:31.112356,11
17:53:31.113256,62
17:53:31.114168,38
17:53:31.114976,89
17:53:31.116092,60
17:53:31.116921,31
17:53:31.117601,27
17:53:31.118507,48
17:53:31.119363,94
17:53:31.120634,60
17:53:31.121668,61
17:53:31.122623,37
17:53:31.123421,16
17:53:31.124259,6
17:53:31.125129,57
17:53:31.126050,60
17:53:31.126897,10
17:53:31.127722,82
17:53:31.128551,18
17:53:31.129399,17
17:53:31.130209,56
17:53:31.131065,75
17:53:31.132074,89
17:53:31.133044,61
17:53:31.133975,5
17:53:31.134862,70
17:53:31.135692,72
17:53:31.136702,35
17:53:31.137580,32
17:53:31.138462,98
17:53:31.139275,66
17:53:31.139976,83
17:53:31.140747,18
17:53:31.141411,89
17:53:31.142204,64
17:53:31.143126,94
17:53:31.144015,9
17:53:31.145148,10
17:53:31.145955,34
17:53:31.146815,59
17:53:31.147632,12
17:53:31.148481,49
17:53:31.149504,85
17:53:31.150899,55
17:53:31.151765,55
17:53:31.152705,72
17:53:31.153333,28
17:53:31.154137,46
17:53:31.155012,57
17:53:31.156152,63
17:53:31.156957,40
17:53:31.158197,74
17:53:31.159305,59
17:53:31.160111,12
17:53:31.160923,74
17:53:31.161717,100
17:53:31.162705,19
17:53:31.163559,2
17:53:31.164431,61
17:53:31.165509,24
17:53:31.166321,52
17:53:31.167217,76
17:53:31.168418,44
17:53:31.169446,45
17:53:31.170275,87
17:53:31.171390,67
17:53:31.172202,57
17:53:31.173032,95
17:53:31.173953,33
17:53:31.174944,46
17:53:31.175781,8
17:53:31.176640,78
17:53:31.177451,7
17:53:31.178261,69
17:53:31.179105,18
17:53:31.180004,47
17:53:31.181479,43
17:53:31.182310,98
17:53:31.183092,17
17:53:31.183960,62
17:53:31.184827,72
17:53:31.186182,73
17:53:31.187334,25
17:53:31.188567,76
17:53:31.189489,47
17:53:31.190296,62
17:53:31.191135,38
17:53:31.191978,54
17:53:31.192871,5
17:53:31.193945,56
17:53:31.194819,59
17:53:31.195649,98
17:53:31.196539,73
17:53:31.197203,1
17:53:31.198052,52
17:53:31.198909,53
17:53:31.199756,97
17:53:31.200568,9
17:53:31.201321,8
17:53:31.202084,81
17:53:31.202936,17
17:53:31.203795,32
17:53:31.204810,67
17:53:31.205507,0
17:53:31.206299,58
17:53:31.207092,61
17:53:31.207907,20
17:53:31.208693,96
17:53:31.209495,59
17:53:31.210428,59
17:53:31.211349,18
17:53:31.212288,66
17:53:31.213406,69
17:53:31.214185,84
17:53:31.215043,91
17:53:31.216297,21
17:53:31.217591,30
17:53:31.218680,100
17:53:31.219537,100
17:53:31.220366,40
17:53:31.221197,21
17:53:31.222033,21
17:53:31.222771,7
17:53:31.223569,83
17:53:31.224413,48
17:53:31.225256,6
17:53:31.226128,40
17:53:31.227025,46
17:53:31.227954,28
17:53:31.229169,5
17:53:31.230046,64
17:53:31.230900,85
17:53:31.231730,47
17:53:31.232486,50
17:53:31.233304,69
17:53:31.234169,70
17:53:31.235186,7
17:53:31.236209,31
17:53:31.237043,91
17:53:31.237905,33
17:53:31.238747,8
17:53:31.239558,52
17:53:31.240405,100
17:53:31.241425,28
17:53:31.242388,79
17:53:31.243535,12
17:53:31.244362,6
17:53:31.245538,7
17:53:31.246585,25
17:53:31.247876,61
17:53:31.248613,42
17:53:31.249507,80
17:53:31.250493,53
17:53:31.251836,8
17:53:31.252792,41
17:53:31.253735,61
17:53:31.254629,38
17:53:31.255443,56
17:53:31.256284,75
17:53:31.257127,14
17:53:31.258024,16
17:53:31.259139,40
17:53:31.259925,38
17:53:31.260806,12
17:53:31.261772,93
17:53:31.262618,27
17:53:31.263396,57
17:53:31.264290,28
17:53:31.265325,19
17:53:31.266274,25
17:53:31.267440,24
17:53:31.268688,28
17:53:31.269562,42
17:53:31.270843,12
17:53:31.271789,63
17:53:31.272699,30
17:53:31.273855,70
17:53:31.274919,77
17:53:31.275736,32
17:53:31.276569,22
17:53:31.277810,0
17:53:31.278767,39
17:53:31.279388,57
17:53:31.280126,52
17:53:31.280973,65
17:53:31.281791,48
17:53:31.282768,7
17:53:31.284076,75
17:53:31.284898,52
17:53:31.286088,85
17:53:31.286888,13
17:53:31.287723,60
17:53:31.288583,47
17:53:31.289665,36
17:53:31.290696,9
17:53:31.291347,88
17:53:31.291971,7
17:53:31.292881,79
17:53:31.293470,14
17:53:31.294178,96
17:53:31.295082,11
17:53:31.295985,62
17:53:31.296771,38
17:53:31.297586,60
17:53:31.298410,49
17:53:31.299742,1
17:53:31.300725,52
17:53:31.301709,21
17:53:31.302723,43
17:53:31.303592,30
17:53:31.304322,55
17:53:31.305704,24
17:53:31.306749,44
17:53:31.307791,28
17:53:31.308711,82
17:53:31.310040,13
17:53:31.311037,87
17:53:31.311879,18
17:53:31.312746,10
17:53:31.314057,78
17:53:31.315177,31
17:53:31.316066,11
17:53:31.316917,27
17:53:31.317779,14
17:53:31.318692,41
17:53:31.319730,32
17:53:31.320760,18
17:53:31.321748,91
17:53:31.322898,72
17:53:31.323804,81
17:53:31.324994,89
17:53:31.326044,4
17:53:31.326981,46
17:53:31.327980,69
17:53:31.329104,56
17:53:31.330094,40
17:53:31.331256,94
17:53:31.332306,60
17:53:31.333522,48
17:53:31.334388,64
17:53:31.335305,99
17:53:31.336526,55
17:53:31.337448,66
17:53:31.338464,2
17:53:31.339622,76
17:53:31.340715,20
17:53:31.341580,34
17:53:31.342499,24
17:53:31.343820,1
17:53:31.345167,98
17:53:31.346119,1
17:53:31.346964,53
17:53:31.347808,100
17:53:31.348652,65
17:53:31.349549,89
17:53:31.350630,7
17:53:31.351736,69
17:53:31.352875,70
17:53:31.353737,100
17:53:31.354634,52
17:53:31.355469,82
17:53:31.356779,22
17:53:31.357831,23
17:53:31.358993,24
17:53:31.360071,15
17:53:31.360878,15
17:53:31.361724,53
17:53:31.362736,98
17:53:31.363664,79
17:53:31.364296,12
17:53:31.365175,42
17:53:31.365997,39
17:53:31.366855,67
17:53:31.367813,9
17:53:31.368847,76
17:53:31.369604,2
17:53:31.370471,15
17:53:31.371392,80
17:53:31.372286,58
17:53:31.373927,28
17:53:31.374901,18
17:53:31.375990,51
17:53:31.376869,3
17:53:31.377697,31
17:53:31.378950,27
17:53:31.379962,17
17:53:31.381418,65
17:53:31.382374,23
17:53:31.383244,9
17:53:31.384139,44
17:53:31.385019,5
17:53:31.385902,94
17:53:31.387053,34
17:53:31.387874,28
17:53:31.388621,84
17:53:31.389450,8
17:53:31.390269,22
17:53:31.391100,97
17:53:31.392046,53
17:53:31.393269,74
17:53:31.394550,58
17:53:31.395661,45
17:53:31.396507,10
17:53:31.397363,45
17:53:31.398291,97
17:53:31.399510,67
17:53:31.400408,100
17:53:31.401558,61
17:53:31.402519,75
17:53:31.403850,47
17:53:31.404893,16
17:53:31.405912,78
17:53:31.406809,0
17:53:31.407649,34
17:53:31.408552,91
17:53:31.409417,79
17:53:31.410316,71
17:53:31.411186,55
17:53:31.411999,19
17:53:31.412827,9
17:53:31.413687,35
17:53:31.414958,77
17:53:31.415859,50
17:53:31.416909,77
17:53:31.417723,0
17:53:31.418364,12
17:53:31.419215,39
17:53:31.420046,0
17:53:31.420890,22
17:53:31.421736,11
17:53:31.422616,2
17:53:31.423517,68
17:53:31.424143,28
17:53:31.424867,98
17:53:31.425708,25
17:53:31.426530,99
17:53:31.427338,41
17:53:31.428236,60
17:53:31.429388,37
17:53:31.430375,73
17:53:31.431266,98
17:53:31.432093,0
17:53:31.432917,65
17:53:31.433786,91
17:53:31.434795,75
17:53:31.435622,43
17:53:31.436478,83
17:53:31.437322,31
17:53:31.438168,4
17:53:31.438992,54
17:53:31.439896,20
17:53:31.440849,44
17:53:31.441617,33
17:53:31.442470,41
17:53:31.443283,53
17:53:31.444122,43
17:53:31.444982,60
17:53:31.445814,75
17:53:31.446734,31
17:53:31.447565,37
17:53:31.448203,24
17:53:31.449093,11
17:53:31.449939,76
17:53:31.450779,31
17:53:31.451615,43
17:53:31.452488,18
17:53:31.453413,72
17:53:31.454036,73
17:53:31.454879,79
17:53:31.455712,27
17:53:31.456536,89
17:53:31.457364,48
17:53:31.458220,12
17:53:31.459115,57
17:53:31.460094,33
17:53:31.461199,67
17:53:31.461937,61
17:53:31.462851,59
17:53:31.463705,14
17:53:31.464580,91
17:53:31.465508,27
17:53:31.466405,91
17:53:31.467246,95
17:53:31.468075,23
17:53:31.468905,64
17:53:31.469743,56
17:53:31.470641,4
17:53:31.471652,66
17:53:31.472578,43
17:53:31.473428,3
17:53:31.474263,90
17:53:31.475107,53
17:53:31.476097,37
17:53:31.477448,61
17:53:31.478147,54
17:53:31.479020,91
17:53:31.479849,91
17:53:31.480681,37
17:53:31.481510,60
17:53:31.482403,24
17:53:31.483327,13
17:53:31.484261,40
17:53:31.485119,78
17:53:31.485955,12
17:53:31.486779,38
17:53:31.487643,35
17:53:31.488504,75
17:53:31.489426,67
17:53:31.490309,39
17:53:31.491160,9
17:53:31.492051,64
17:53:31.492987,94
17:53:31.493924,17
17:53:31.494938,60
17:53:31.495665,50
17:53:31.496693,65
17:53:31.497673,25
17:53:31.498567,15
17:53:31.499475,89
17:53:31.500413,25
17:53:31.501506,28
17:53:31.502834,92
17:53:31.503785,24
17:53:31.504644,17
17:53:31.505472,74
17:53:31.506296,16
17:53:31.507229,59
17:53:31.508334,87
17:53:31.509198,73
17:53:31.510238,96
17:53:31.511130,96
17:53:31.512060,89
17:53:31.513021,25
17:53:31.513874,68
17:53:31.514821,44
17:53:31.515664,53
17:53:31.516490,13
17:53:31.517310,75
17:53:31.518127,65
17:53:31.519007,43
17:53:31.519781,40
17:53:31.520760,97
17:53:31.521693,55
17:53:31.522726,97
17:53:31.523578,35
17:53:31.524409,43
17:53:31.525327,63
17:53:31.526374,63
17:53:31.527067,47
17:53:31.528009,20
17:53:31.528871,65
17:53:31.529723,23
17:53:31.530553,93
17:53:31.531401,30
17:53:31.532323,47
17:53:31.533256,37
17:53:31.534158,26
17:53:31.535019,14
17:53:31.535850,57
17:53:31.536686,36
17:53:31.537553,46
17:53:31.538436,49
17:53:31.539317,40
17:53:31.540175,60
17:53:31.541041,58
17:53:31.541947,38
17:53:31.542808,69
17:53:31.543849,97
17:53:31.544920,99
17:53:31.545613,93
17:53:31.546524,20
17:53:31.547411,83
17:53:31.548298,49
17:53:31.549207,39
17:53:31.550199,60
17:53:31.551150,49
17:53:31.552004,9
17:53:31.552830,84
17:53:31.553660,91
17:53:31.554521,5
17:53:31.555424,58
17:53:31.556416,28
17:53:31.557360,63
17:53:31.558098,70
17:53:31.558960,36
17:53:31.559792,82
17:53:31.560612,2
17:53:31.561508,66
17:53:31.562513,57
17:53:31.563480,96
17:53:31.564359,12
17:53:31.565221,81
17:53:31.566055,58
17:53:31.566875,61
17:53:31.567788,87
17:53:31.568712,54
17:53:31.569660,59
17:53:31.570674,28
17:53:31.571550,6
17:53:31.572414,36
17:53:31.573286,46
17:53:31.574407,6
17:53:31.575378,61
17:53:31.576171,89
17:53:31.576777,9
17:53:31.577627,65
17:53:31.578469,60
17:53:31.579318,88
17:53:31.580262,0
17:53:31.581168,51
17:53:31.582021,23
17:53:31.582859,11
17:53:31.583712,70
17:53:31.584539,5
17:53:31.585434,40
17:53:31.586648,98
17:53:31.587498,1
17:53:31.588384,83
17:53:31.589230,95
17:53:31.590135,96
17:53:31.591102,82
17:53:31.592060,69
17:53:31.593044,89
17:53:31.593696,68
17:53:31.594676,80
17:53:31.595562,66
17:53:31.596413,51
17:53:31.597257,60
17:53:31.598201,25
17:53:31.599193,1
17:53:31.599843,56
17:53:31.600713,9
17:53:31.601651,53
17:53:31.602696,15
17:53:31.603616,22
17:53:31.604377,24
17:53:31.605685,13
17:53:31.606502,89
17:53:31.607224,33
17:53:31.607880,49
17:53:31.608546,59
17:53:31.609171,92
17:53:31.609947,85
17:53:31.611170,91
17:53:31.611996,15
17:53:31.612929,46
17:53:31.613772,33
17:53:31.614600,52
17:53:31.615773,23
17:53:31.616908,76
17:53:31.617812,59
17:53:31.618458,23
17:53:31.619210,50
17:53:31.619881,3
17:53:31.620846,92
17:53:31.621537,93
17:53:31.622524,37
17:53:31.623498,10
17:53:31.624411,48
17:53:31.625257,62
17:53:31.625945,72
17:53:31.626617,77
17:53:31.627237,13
17:53:31.627867,11
17:53:31.628522,17
17:53:31.629562,50
17:53:31.630460,55
17:53:31.631216,2
17:53:31.631876,7
17:53:31.632482,26
17:53:31.633074,89
17:53:31.633669,91
17:53:31.634544,11
17:53:31.635774,33
17:53:31.636532,19
17:53:31.637518,89
17:53:31.638403,78
17:53:31.639284,4
17:53:31.640261,82
17:53:31.641543,78
17:53:31.642501,31
17:53:31.643407,42
17:53:31.644295,85
17:53:31.645144,48
17:53:31.646070,10
17:53:31.647058,60
17:53:31.647985,43
17:53:31.648602,18
17:53:31.649467,2
17:53:31.650326,19
17:53:31.651192,71
17:53:31.652099,100
17:53:31.653089,28
17:53:31.653954,2
17:53:31.654613,50
17:53:31.655500,0
17:53:31.656358,11
17:53:31.657204,69
17:53:31.658122,88
17:53:31.659182,5
17:53:31.660049,6
17:53:31.660942,71
17:53:31.661795,83
17:53:31.662635,67
17:53:31.663485,10
17:53:31.664416,54
17:53:31.665414,74
17:53:31.666219,1
17:53:31.667054,85
17:53:31.667922,99
17:53:31.668787,58
17:53:31.669644,73
17:53:31.670594,50
17:53:31.671707,33
17:53:31.672375,74
17:53:31.673215,77
17:53:31.674079,51
17:53:31.674922,31
17:53:31.675772,25
17:53:31.676723,12
17:53:31.677739,86
17:53:31.678743,69
17:53:31.679697,22
17:53:31.680316,35
17:53:31.681201,96
17:53:31.682079,9
17:53:31.682984,51
17:53:31.683896,17
17:53:31.684742,30
17:53:31.688072,2
17:53:31.689008,89
17:53:31.689927,57
17:53:31.690534,42
17:53:31.691170,17
17:53:31.691943,18
17:53:31.692702,48
17:53:31.693438,55
17:53:31.694168,41
17:53:31.694974,7
17:53:31.696112,45
17:53:31.696746,89
17:53:31.697552,15
17:53:31.698296,0
17:53:31.699027,11
17:53:31.699760,93
17:53:31.700526,68
17:53:31.701416,51
17:53:31.702253,99
17:53:31.703051,11
17:53:31.703791,93
17:53:31.704533,86
17:53:31.705268,60
17:53:31.706010,63
17:53:31.706777,33
17:53:31.707612,47
17:53:31.708389,77
17:53:31.709164,87
17:53:31.709913,81
17:53:31.710644,46
17:53:31.711378,77
17:53:31.712099,80
17:53:31.712920,97
17:53:31.713785,21
17:53:31.714454,7
17:53:31.715238,55
17:53:31.715994,76
17:53:31.716727,43
17:53:31.717498,17
17:53:31.718234,30
17:53:31.719064,85
17:53:31.719939,57
17:53:31.720551,54
17:53:31.721313,79
17:53:31.722064,99
17:53:31.722798,83
17:53:31.723554,62
17:53:31.724284,23
17:53:31.725106,98
17:53:31.726164,30
17:53:31.726867,92
17:53:31.727669,98
17:53:31.728426,65
17:53:31.729169,53
17:53:31.729905,32
17:53:31.730646,97
17:53:31.731419,98
17:53:31.732301,21
17:53:31.732921,68
17:53:31.733733,27
17:53:31.734492,62
17:53:31.735237,36
17:53:31.735969,99
17:53:31.736707,45
17:53:31.737536,94
17:53:31.738451,18
17:53:31.739167,57
17:53:31.739929,94
17:53:31.740675,18
17:53:31.741507,23
17:53:31.742510,29
17:53:31.743425,50
17:53:31.744314,40
17:53:31.744965,56
17:53:31.745805,1
17:53:31.746625,15
17:53:31.747375,39
17:53:31.748176,55
17:53:31.749251,34
17:53:31.750319,22
17:53:31.751192,15
17:53:31.752352,87
17:53:31.753040,18
17:53:31.754180,31
17:53:31.755224,12
17:53:31.756241,84
17:53:31.757185,88
17:53:31.758315,96
17:53:31.759427,51
17:53:31.760142,53
17:53:31.761283,48
17:53:31.762283,98
17:53:31.762953,11
17:53:31.764148,30
17:53:31.765153,75
17:53:31.766006,13
17:53:31.766984,100
17:53:31.768327,13
17:53:31.769452,1
17:53:31.770244,67
17:53:31.771001,11
17:53:31.771795,71
17:53:31.772573,59
17:53:31.773416,0
17:53:31.774989,85
17:53:31.776476,97
17:53:31.777291,55
17:53:31.778078,34
17:53:31.778896,95
17:53:31.779811,72
17:53:31.781008,2
17:53:31.782176,96
17:53:31.782987,95
17:53:31.783835,39
17:53:31.784671,0
17:53:31.785573,77
17:53:31.786508,18
17:53:31.787814,43
17:53:31.788637,65
17:53:31.789494,65
17:53:31.790268,68
17:53:31.791058,25
17:53:31.791974,79
17:53:31.792996,28
17:53:31.793795,35
17:53:31.794628,62
17:53:31.795357,76
17:53:31.796202,86
17:53:31.797085,73
17:53:31.798024,73
17:53:31.798978,10
17:53:31.799833,54
17:53:31.800554,71
17:53:31.801413,58
17:53:31.802608,60
17:53:31.803397,100
17:53:31.804262,58
17:53:31.805157,3
17:53:31.806059,48
17:53:31.806906,22
17:53:31.807545,28
17:53:31.808704,40
17:53:31.809517,100
17:53:31.810343,43
17:53:31.811187,22
17:53:31.811995,5
17:53:31.812771,70
17:53:31.813992,100
17:53:31.814985,25
17:53:31.815954,95
17:53:31.817035,24
17:53:31.817878,83
17:53:31.818676,17
17:53:31.819485,13
17:53:31.820260,27
17:53:31.821378,25
17:53:31.822276,68
17:53:31.823047,28
17:53:31.823926,57
17:53:31.824706,39
17:53:31.825412,81
17:53:31.826107,8
17:53:31.826807,90
17:53:31.827486,36
17:53:31.828292,24
